Search keyword report
"October 1, 2025 - March 8, 2026"
Month,Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Interactions,Interaction rate,Avg. cost,Cost,Impr.,Clicks,Conv. rate,Conversions,Avg. CPC,Cost / conv.
November 2025,Enabled,"""7learnings competitor""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""7learnings competitor""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""7learnings competitor""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""7learnings competitor""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""7learnings competitor""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""7learnings retail""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,0,0.00%,0,0.00,6,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""7learnings retail""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,3,3.37%,12.52,37.56,89,3,0.00%,0.00,12.52,0.00
December 2025,Enabled,"""7learnings retail""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,7,4.55%,14.60,102.19,154,7,0.00%,0.00,14.60,0.00
January 2026,Enabled,"""7learnings retail""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,21,6.14%,14.26,299.50,342,21,0.00%,0.00,14.26,0.00
February 2026,Enabled,"""7learnings retail""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,17,6.88%,14.16,240.74,247,17,0.00%,0.00,14.16,0.00
March 2026,Enabled,"""7learnings retail""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,5,8.20%,13.56,67.80,61,5,0.00%,0.00,13.56,0.00
October 2025,Enabled,"""7learnings dynamic pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,1,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""7learnings dynamic pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""7learnings dynamic pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""7learnings dynamic pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""7learnings dynamic pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""7learnings dynamic pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""7learnings alternative""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""7learnings alternative""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""7learnings alternative""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""7learnings alternative""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""7learnings alternative""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""7learnings alternative""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""7learnings pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,4,5.26%,13.97,55.88,76,4,0.00%,0.00,13.97,0.00
November 2025,Enabled,"""7learnings pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,3,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""7learnings pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,7,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""7learnings pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""7learnings pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,13,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""7learnings pricing""",Phrase match,Competitors_new_lps-WW,7learnings,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,4,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""revionics competitor""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""revionics competitor""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""revionics competitor""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""revionics competitor""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""revionics competitor""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""revionics competitor""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""revionics dynamic pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""revionics dynamic pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""revionics dynamic pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""revionics dynamic pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""revionics dynamic pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""revionics dynamic pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""revionics price""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""revionics price""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""revionics price""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""revionics price""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""revionics price""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,1,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""revionics price""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""pricing tools like revionics""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""pricing tools like revionics""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""pricing tools like revionics""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""pricing tools like revionics""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""pricing tools like revionics""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""pricing tools like revionics""",Phrase match,Competitors_new_lps-WW,revionics,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""revionics retail""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,0,0.00%,0,0.00,10,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""revionics retail""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,5,3.14%,14.29,71.47,159,5,0.00%,0.00,14.29,0.00
December 2025,Enabled,"""revionics retail""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,13,4.89%,13.94,181.21,266,13,0.00%,0.00,13.94,0.00
January 2026,Enabled,"""revionics retail""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,14,4.47%,13.85,193.84,313,14,0.00%,0.00,13.85,0.00
February 2026,Enabled,"""revionics retail""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,8,5.97%,13.17,105.38,134,8,0.00%,0.00,13.17,0.00
March 2026,Enabled,"""revionics retail""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,3,5.26%,13.63,40.90,57,3,0.00%,0.00,13.63,0.00
October 2025,Enabled,"""revionics pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,5,1.97%,13.59,67.94,254,5,0.00%,0.00,13.59,0.00
November 2025,Enabled,"""revionics pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,3,3.57%,10.61,31.82,84,3,0.00%,0.00,10.61,0.00
December 2025,Enabled,"""revionics pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,1,3.70%,14.77,14.77,27,1,0.00%,0.00,14.77,0.00
January 2026,Enabled,"""revionics pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""revionics pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,1,8.33%,14.93,14.93,12,1,0.00%,0.00,14.93,0.00
March 2026,Enabled,"""revionics pricing""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,3,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""revionics vs""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""revionics vs""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""revionics vs""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""revionics vs""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""revionics vs""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""revionics vs""",Phrase match,Competitors_new_lps-WW,revionics,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,1,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""revionics alternative""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""revionics alternative""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""revionics alternative""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""revionics alternative""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""revionics alternative""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""revionics alternative""",Phrase match,Competitors_new_lps-WW,revionics,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""pricefx dynamic pricing""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,1,2.70%,14.56,14.56,37,1,0.00%,0.00,14.56,0.00
November 2025,Enabled,"""pricefx dynamic pricing""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,6,5.13%,14.27,85.60,117,6,0.00%,0.00,14.27,0.00
December 2025,Enabled,"""pricefx dynamic pricing""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,1,2.17%,14.99,14.99,46,1,0.00%,0.00,14.99,0.00
January 2026,Enabled,"""pricefx dynamic pricing""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,16,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""pricefx dynamic pricing""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,1,4.17%,14.88,14.88,24,1,0.00%,0.00,14.88,0.00
March 2026,Enabled,"""pricefx dynamic pricing""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""pricing tools like pricefx""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""pricing tools like pricefx""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""pricing tools like pricefx""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""pricing tools like pricefx""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""pricing tools like pricefx""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""pricing tools like pricefx""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""pricefx vs""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,below first page bid,USD,15.00,,0,0.00%,0,0.00,2,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""pricefx vs""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,below first page bid,USD,15.00,,0,0.00%,0,0.00,9,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""pricefx vs""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,below first page bid,USD,15.00,,0,0.00%,0,0.00,1,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""pricefx vs""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""pricefx vs""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""pricefx vs""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""pricefx retail""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""pricefx retail""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,64,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""pricefx retail""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,1,0.59%,14.63,14.63,169,1,0.00%,0.00,14.63,0.00
January 2026,Enabled,"""pricefx retail""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,4,3.13%,14.60,58.40,128,4,0.00%,0.00,14.60,0.00
February 2026,Enabled,"""pricefx retail""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,42,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""pricefx retail""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,[pricefx pricing],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,13,4.29%,13.40,174.20,303,13,15.38%,2.00,13.40,87.10
November 2025,Enabled,[pricefx pricing],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[pricefx pricing],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,2,0,0.00%,0.00,0,0.00
January 2026,Enabled,[pricefx pricing],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,1,2.56%,14.60,14.60,39,1,0.00%,0.00,14.60,0.00
February 2026,Enabled,[pricefx pricing],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,2,1.92%,12.34,24.68,104,2,0.00%,0.00,12.34,0.00
March 2026,Enabled,[pricefx pricing],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,1,14.29%,14.87,14.87,7,1,0.00%,0.00,14.87,0.00
October 2025,Enabled,"""pricefx competitor""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""pricefx competitor""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,3,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""pricefx competitor""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""pricefx competitor""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,5,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""pricefx competitor""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""pricefx competitor""",Phrase match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,[pricefx price],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,39,5.80%,13.47,525.20,672,39,0.00%,0.00,13.47,0.00
November 2025,Enabled,[pricefx price],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,42,4.51%,13.05,548.29,932,42,0.00%,0.00,13.05,0.00
December 2025,Enabled,[pricefx price],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,31,3.56%,13.74,425.94,870,31,0.00%,0.00,13.74,0.00
January 2026,Enabled,[pricefx price],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,58,4.77%,14.08,816.61,"1,217",58,0.00%,0.00,14.08,0.00
February 2026,Enabled,[pricefx price],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,32,5.03%,13.60,435.14,636,32,0.00%,0.00,13.60,0.00
March 2026,Enabled,[pricefx price],Exact match,Competitors_new_lps-WW,pricefx,Limited,low quality,USD,15.00,,3,2.04%,14.47,43.42,147,3,0.00%,0.00,14.47,0.00
October 2025,Enabled,"""pricefx alternative""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""pricefx alternative""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""pricefx alternative""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""pricefx alternative""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""pricefx alternative""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""pricefx alternative""",Phrase match,Competitors_new_lps-WW,pricefx,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,quickziard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,quickziard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,quickziard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,quickziard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,quickziard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,quickziard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,OuickLizard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,OuickLizard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,OuickLizard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,OuickLizard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,OuickLizard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,OuickLizard,Broad match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,[quickziard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,[quickziard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,[quickziard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,[quickziard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,[quickziard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,[quickziard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,[OuickLizard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,[OuickLizard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,[OuickLizard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,[OuickLizard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,[OuickLizard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,[OuickLizard],Exact match,Brand-WW,Brand,Paused,paused; rarely served,USD,2.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""Quicklizard""",Phrase match,Brand-WW,Brand,Eligible,,USD,15.00,,85,34.98%,6.80,578.07,243,85,0.00%,0.00,6.80,0.00
November 2025,Enabled,"""Quicklizard""",Phrase match,Brand-WW,Brand,Eligible,,USD,15.00,,185,23.54%,5.59,1034.89,786,185,0.00%,0.00,5.59,0.00
December 2025,Enabled,"""Quicklizard""",Phrase match,Brand-WW,Brand,Eligible,,USD,15.00,,128,21.19%,5.84,747.11,604,128,0.00%,0.00,5.84,0.00
January 2026,Enabled,"""Quicklizard""",Phrase match,Brand-WW,Brand,Eligible,,USD,15.00,,184,23.83%,6.14,1130.56,772,184,0.00%,0.00,6.14,0.00
